WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-117.7765832 34.0852644,-117.7765585 34.085234,-117.7765135 34.0852257,-117.7764944 34.0852408,-117.7764833 34.0852641,-117.7764734 34.0852809,-117.7764956 34.0852938,-117.7765132 34.0852974,-117.7765183 34.0853148,-117.7765343 34.0853348,-117.7765695 34.0853414,-117.7765946 34.0853457,-117.7766171 34.0853605,-117.7766526 34.0853607,-117.7766614 34.0853348,-117.776666 34.0853028,-117.776666 34.085282,-117.7766387 34.0852656,-117.776604 34.0852693,-117.7765832 34.0852644)))","46",w1208043362,"1208043362",way,bunker,multipolygon,bunker,Greens and bunks,"10","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7760316 34.0843859,-117.7759782 34.0843871,-117.7759349 34.08436,-117.7759079 34.0843727,-117.7758991 34.0843973,-117.7759318 34.0844267,-117.7759508 34.0844547,-117.7759836 34.0844764,-117.7760262 34.0844901,-117.7760382 34.0845104,-117.7760709 34.0845349,-117.7761056 34.0845403,-117.7761238 34.0845219,-117.7761164 34.0844884,-117.7761224 34.0844557,-117.776113 34.0844149,-117.77608 34.0844067,-117.7760595 34.0844107,-117.7760316 34.0843859)))","47",w1208043364,"1208043364",way,bunker,multipolygon,bunker,Greens and bunks,"10","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7757591 34.0842985,-117.7757403 34.0842969,-117.775707 34.0842825,-117.7756672 34.084282,-117.7756496 34.0843016,-117.7756484 34.0843327,-117.7756607 34.0843511,-117.7756917 34.0843581,-117.7757142 34.0843699,-117.7757398 34.0843951,-117.7757659 34.0844116,-117.7757978 34.0844083,-117.7758006 34.0843826,-117.7757884 34.0843586,-117.7757907 34.0843369,-117.7757712 34.0843291,-117.7757591 34.0842985)))","48",w1208043365,"1208043365",way,bunker,multipolygon,bunker,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7756018 34.0841279,-117.7755733 34.084139,-117.7755608 34.0841614,-117.7755161 34.0841659,-117.7754982 34.0841916,-117.7755068 34.084217,-117.7755503 34.0842302,-117.7756274 34.0842389,-117.7756789 34.0842314,-117.775692 34.0842045,-117.7756573 34.0841798,-117.7756285 34.0841461,-117.7756018 34.0841279)))","49",w1208043366,"1208043366",way,bunker,multipolygon,bunker,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7745732 34.0832763,-117.7745521 34.0832979,-117.7745641 34.0833545,-117.7746059 34.083363,-117.7746238 34.0833837,-117.7746662 34.0833877,-117.7747058 34.083366,-117.7747009 34.083334,-117.7746452 34.0833034,-117.7745999 34.0832751,-117.7745732 34.0832763)))","50",w1208043368,"1208043368",way,bunker,multipolygon,bunker,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7747897 34.0831556,-117.77479 34.0831818,-117.7747783 34.0832254,-117.7748062 34.0832652,-117.7748213 34.0833008,-117.7748486 34.083317,-117.7748813 34.0833031,-117.7748844 34.0832687,-117.774916 34.0832496,-117.7749419 34.0832152,-117.7749615 34.0831698,-117.7749427 34.0831408,-117.7748574 34.0831273,-117.7747939 34.0831387,-117.7747897 34.0831556)))","51",w1208043369,"1208043369",way,bunker,multipolygon,bunker,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7745476 34.0831946,-117.7746187 34.0832323,-117.7746591 34.0832676,-117.7747024 34.0832785,-117.7747377 34.0832681,-117.7747348 34.083213,-117.7747286 34.0831517,-117.7747265 34.0830848,-117.7747251 34.0830235,-117.7746552 34.0830014,-117.7745892 34.0830527,-117.7745186 34.0831046,-117.7744981 34.083139,-117.7745106 34.0831739,-117.7745476 34.0831946)))","52",w1208043370,"1208043370",way,green,multipolygon,green,Greens and bunks,"18","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7749089 34.0827554,-117.7748589 34.082721,-117.7748162 34.0827342,-117.774782 34.0827658,-117.7747963 34.0828058,-117.7748475 34.082844,-117.7748884 34.082852,-117.7749277 34.0828289,-117.7749425 34.0827978,-117.7749089 34.0827554)))","53",w1208043371,"1208043371",way,tee,multipolygon,tee,Greens and bunks,"10","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7750722 34.0828817,-117.775004 34.0828925,-117.7749482 34.0829321,-117.7749613 34.0829948,-117.7750273 34.0830245,-117.7750956 34.0830334,-117.7751365 34.0829986,-117.7751638 34.0829561,-117.7751308 34.0829015,-117.7750722 34.0828817)))","54",w1208043372,"1208043372",way,tee,multipolygon,tee,Greens and bunks,"10","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7756669 34.0818849,-117.7756219 34.0818877,-117.7755861 34.0819117,-117.775532 34.0819207,-117.7754848 34.0819325,-117.7754945 34.0819702,-117.7755269 34.081998,-117.7755775 34.0819914,-117.7756208 34.0819612,-117.7756754 34.0819353,-117.7756862 34.0819061,-117.7756669 34.0818849)))","55",w1208043375,"1208043375",way,bunker,multipolygon,bunker,Greens and bunks,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.775672 34.0821573,-117.7756077 34.08212,-117.7755502 34.0820691,-117.7754689 34.0820531,-117.7754376 34.0821196,-117.775511 34.082162,-117.7755775 34.0821869,-117.7756123 34.0822086,-117.7756504 34.0822251,-117.7756862 34.0821931,-117.7756896 34.0821742,-117.775672 34.0821573)))","56",w1208043376,"1208043376",way,bunker,multipolygon,bunker,Greens and bunks,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7758717 34.0821832,-117.775833 34.0822001,-117.7757784 34.0821954,-117.7757323 34.0821662,-117.7756697 34.0821332,-117.77561 34.082063,-117.7756293 34.0820277,-117.7756544 34.0819933,-117.7757443 34.0819909,-117.7758683 34.08203,-117.7759036 34.0820856,-117.7759138 34.0821243,-117.7758717 34.0821832)))","57",w1208043377,"1208043377",way,green,multipolygon,green,Greens and bunks,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7772266 34.0825314,-117.777172 34.0825281,-117.7771413 34.0825922,-117.77711 34.0826507,-117.7770713 34.0826931,-117.7770804 34.0827345,-117.7771345 34.0827166,-117.7771845 34.0826982,-117.7772659 34.0826408,-117.777304 34.0825913,-117.7773046 34.0825531,-117.7772562 34.0825409,-117.7772266 34.0825314)))","58",w1208043379,"1208043379",way,tee,multipolygon,tee,Greens and bunks,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.776949 34.0824645,-117.7768909 34.0824622,-117.7768636 34.0824848,-117.7768409 34.0825253,-117.7768625 34.0825691,-117.7768892 34.0825861,-117.7769205 34.0825639,-117.7769376 34.0825507,-117.7769615 34.0825093,-117.776949 34.0824645)))","59",w1208043380,"1208043380",way,tee,multipolygon,tee,Greens and bunks,"9","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7772318 34.0821271,-117.7772915 34.0821243,-117.7773063 34.0820936,-117.7772915 34.0820588,-117.7772414 34.0820522,-117.7771982 34.0820729,-117.7771345 34.0821115,-117.7771174 34.0821379,-117.7771242 34.0821709,-117.7771538 34.0821733,-117.7771902 34.0821412,-117.7772318 34.0821271)))","60",w1208043381,"1208043381",way,bunker,multipolygon,bunker,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.777073 34.0823236,-117.777106 34.0823443,-117.7771237 34.0823787,-117.7770861 34.0824188,-117.7770161 34.0824018,-117.7770025 34.0823674,-117.7770144 34.0823363,-117.777073 34.0823236)))","61",w1208043382,"1208043382",way,bunker,multipolygon,bunker,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7773439 34.0822204,-117.7773268 34.0822652,-117.7772796 34.0822911,-117.7772517 34.082317,-117.7772238 34.0823495,-117.7771857 34.0823618,-117.7771316 34.0823302,-117.7770867 34.0822944,-117.7770633 34.0822638,-117.7770611 34.0822294,-117.7770878 34.08221,-117.7771424 34.0821879,-117.7771806 34.0821742,-117.7772175 34.082153,-117.777279 34.0821436,-117.7773376 34.0821516,-117.7773439 34.0822204)))","62",w1208043383,"1208043383",way,green,multipolygon,green,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.777846 34.0815784,-117.7778194 34.0815837,-117.7777985 34.0816004,-117.7778058 34.0816294,-117.7778178 34.0816527,-117.7778118 34.0816857,-117.7778005 34.0817183,-117.7777856 34.081749,-117.7777969 34.0817666,-117.7778287 34.0817703,-117.7778544 34.081759,-117.777887 34.0817347,-117.7779027 34.081721,-117.7779019 34.081693,-117.7778999 34.081676,-117.7779164 34.081646,-117.7778963 34.0816107,-117.777875 34.0815894,-117.777846 34.0815784)))","63",w1208043385,"1208043385",way,bunker,multipolygon,bunker,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7786319 34.0816881,-117.778557 34.081728,-117.778446 34.08179,-117.7783205 34.081842,-117.7781885 34.0818827,-117.7781008 34.0819126,-117.7780638 34.081922,-117.7780236 34.0819,-117.7780236 34.0818627,-117.778026 34.0817774,-117.7780396 34.0816687,-117.7780855 34.0816054,-117.7781974 34.0815428,-117.7782843 34.0814921,-117.77838 34.0814201,-117.7784315 34.0813801,-117.7785015 34.0813415,-117.7786723 34.0812495,-117.7787621 34.0812042,-117.7788604 34.0811662,-117.7789506 34.0810973,-117.7791621 34.0809613,-117.7792989 34.0809043,-117.7794736 34.0808656,-117.7796623 34.0807542,-117.7799918 34.080701,-117.7802074 34.0806864,-117.7804012 34.0807066,-117.780617 34.0807863,-117.780757 34.0808543,-117.7808326 34.0809103,-117.7809147 34.0809843,-117.7809308 34.0810436,-117.7808841 34.0811062,-117.780823 34.0811149,-117.7806661 34.0811056,-117.7805075 34.0810949,-117.7803394 34.0811009,-117.7801929 34.0810916,-117.7800843 34.0810922,-117.7799403 34.0810603,-117.7797624 34.0810243,-117.7796297 34.0810603,-117.7793963 34.0811802,-117.7792354 34.0812982,-117.7791782 34.0813628,-117.779064 34.0814441,-117.7788725 34.0815381,-117.7787365 34.0816074,-117.7786319 34.0816881)))","64",w1208043386,"1208043386",way,fairway,multipolygon,fairway,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.780102 34.0815901,-117.7802203 34.0816514,-117.7803056 34.0815734,-117.7803539 34.0815168,-117.7802806 34.0814615,-117.7802163 34.0814348,-117.7801454 34.0815094,-117.780102 34.0815901)))","65",w1208043387,"1208043387",way,tee,multipolygon,tee,Greens and bunks,"6","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7800594 34.0817047,-117.7801133 34.0816227,-117.7802042 34.0816747,-117.7801342 34.0817567,-117.7801068 34.0817434,-117.7800594 34.0817047)))","66",w1208043388,"1208043388",way,tee,multipolygon,tee,Greens and bunks,"6","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7795347 34.0824483,-117.779484 34.0824398,-117.779422 34.0824737,-117.7793896 34.0824996,-117.7793572 34.0824846,-117.7792849 34.0824949,-117.7792502 34.0825402,-117.779224 34.0825788,-117.7792365 34.0826132,-117.7792792 34.082617,-117.7793048 34.0826076,-117.7793162 34.082576,-117.7793589 34.0825637,-117.7794027 34.0825633,-117.7794465 34.0825336,-117.7794914 34.0825199,-117.7795318 34.0825039,-117.7795449 34.0824737,-117.7795347 34.0824483)))","67",w1208043390,"1208043390",way,bunker,multipolygon,bunker,Greens and bunks,"6","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7795574 34.0826123,-117.779554 34.0826518,-117.7795296 34.0826886,-117.7794766 34.0827207,-117.7794454 34.0827419,-117.779393 34.0827456,-117.7793543 34.0827235,-117.7793361 34.0826919,-117.7793264 34.0826613,-117.7793469 34.0826269,-117.77938 34.0825906,-117.7794345 34.0825713,-117.7794829 34.0825581,-117.7795341 34.0825628,-117.7795574 34.0826123)))","68",w1208043391,"1208043391",way,green,multipolygon,green,Greens and bunks,"6","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7793657 34.082789,-117.7793225 34.082773,-117.7792684 34.0827588,-117.7792115 34.0827791,-117.7792138 34.082797,-117.7792502 34.0828059,-117.7792889 34.0828187,-117.7793196 34.0828446,-117.7793685 34.0828408,-117.7793782 34.0828177,-117.7793657 34.082789)))","69",w1208043392,"1208043392",way,bunker,multipolygon,bunker,Greens and bunks,"6","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7798277 34.0828724,-117.7798362 34.0828945,-117.7797862 34.0829327,-117.779752 34.0829337,-117.7797048 34.0828898,-117.7796564 34.0828564,-117.7797242 34.0828008,-117.7797623 34.0828121,-117.7798146 34.082854,-117.7798277 34.0828724)))","70",w1208043393,"1208043393",way,tee,multipolygon,tee,Greens and bunks,"7","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7808659 34.0824681,-117.7809592 34.0824014,-117.7810389 34.0824607,-117.7809898 34.082508,-117.7809367 34.082546,-117.7808964 34.0825034,-117.7808659 34.0824681)))","71",w1208043394,"1208043394",way,tee,multipolygon,tee,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7806792 34.082626,-117.780758 34.082576,-117.780816 34.0825194,-117.7809021 34.0825914,-117.7808554 34.0826273,-117.7807918 34.0826687,-117.7807597 34.082706,-117.7807049 34.0826653,-117.7806792 34.082626)))","72",w1208043395,"1208043395",way,tee,multipolygon,tee,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7805754 34.082712,-117.7806599 34.0826567,-117.7807379 34.082708,-117.7806591 34.0827793,-117.7806052 34.0827433,-117.7805754 34.082712)))","73",w1208043396,"1208043396",way,tee,multipolygon,tee,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7800604 34.0832171,-117.7799646 34.0831938,-117.7798182 34.0833118,-117.7797088 34.0834077,-117.779543 34.0835284,-117.779411 34.0836457,-117.7792726 34.083765,-117.7791495 34.0838583,-117.7790506 34.0839529,-117.7789757 34.0840195,-117.7789025 34.0840882,-117.7788301 34.0841442,-117.7787472 34.0841908,-117.7787343 34.0842241,-117.7787681 34.0842615,-117.7788389 34.0843128,-117.7789097 34.0843368,-117.7790288 34.0843181,-117.7791141 34.0842648,-117.7791294 34.0842135,-117.7791881 34.0841382,-117.7792517 34.0841102,-117.7793314 34.0840709,-117.779411 34.0839762,-117.7794778 34.0839162,-117.7796283 34.0838076,-117.7797273 34.083677,-117.7797812 34.0835817,-117.779848 34.0835017,-117.7799357 34.0834097,-117.7799992 34.0833351,-117.7800604 34.0832171)))","74",w1208043398,"1208043398",way,fairway,multipolygon,fairway,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7783439 34.0845172,-117.7782904 34.0845102,-117.778245 34.0845202,-117.7782285 34.0845429,-117.7781862 34.0845645,-117.7781705 34.0845928,-117.778189 34.0846168,-117.7782207 34.0846285,-117.778257 34.0845962,-117.7782775 34.0845738,-117.7783266 34.0845708,-117.7783548 34.0845582,-117.77836 34.0845342,-117.7783439 34.0845172)))","75",w1208043400,"1208043400",way,bunker,multipolygon,bunker,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7784159 34.0847195,-117.778467 34.0847165,-117.7784992 34.0847491,-117.7784972 34.0847814,-117.7784324 34.0848224,-117.7783825 34.0848611,-117.7783532 34.0849007,-117.7783351 34.0849131,-117.7783146 34.0849151,-117.7782836 34.0848994,-117.7782791 34.0848764,-117.7783133 34.0848274,-117.7783532 34.0847978,-117.7783781 34.0847798,-117.778391 34.0847474,-117.7784075 34.0847238,-117.7784159 34.0847195)))","76",w1208043401,"1208043401",way,bunker,multipolygon,bunker,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7783974 34.0846282,-117.7783974 34.0846781,-117.7783632 34.0847338,-117.7783246 34.0847918,-117.7782783 34.0848118,-117.7782244 34.0848174,-117.7781745 34.0848004,-117.7781238 34.0847651,-117.7781057 34.0847268,-117.7781134 34.0846918,-117.7781697 34.0846645,-117.7782224 34.0846362,-117.7782904 34.0846122,-117.7783483 34.0846018,-117.7783842 34.0846085,-117.7783974 34.0846282)))","77",w1208043402,"1208043402",way,green,multipolygon,green,Greens and bunks,"4","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7778603 34.0845648,-117.7777511 34.0845092,-117.7776737 34.0846035,-117.7776259 34.0846666,-117.7776145 34.0847712,-117.7776771 34.0848165,-117.777775 34.0847335,-117.777808 34.0846176,-117.7778603 34.0845648)))","78",w1208043403,"1208043403",way,tee,multipolygon,tee,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7782723 34.0841011,-117.7781983 34.084086,-117.7781539 34.0841416,-117.7781903 34.0841775,-117.7782654 34.0841737,-117.7782984 34.0841369,-117.7782723 34.0841011)))","79",w1208043404,"1208043404",way,tee,multipolygon,tee,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7771627 34.0842397,-117.7770945 34.084284,-117.7771058 34.0843047,-117.7771616 34.0842934,-117.7771889 34.0842547,-117.7771627 34.0842397)))","80",w1208043405,"1208043405",way,rough,multipolygon,bunker,Greens and bunks,"0","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7781366 34.0830885,-117.7781001 34.0830951,-117.7780577 34.0831163,-117.7780339 34.083135,-117.7780114 34.0831745,-117.7780071 34.0832038,-117.7780179 34.0832203,-117.7780438 34.083224,-117.778068 34.0832021,-117.7780785 34.0831741,-117.7781064 34.0831573,-117.7781206 34.0831475,-117.7781454 34.083142,-117.7781559 34.0831072,-117.7781366 34.0830885)))","81",w1208043407,"1208043407",way,bunker,multipolygon,bunker,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7795459 34.0814835,-117.7795047 34.0814927,-117.7794885 34.0815149,-117.7794777 34.0815351,-117.7794907 34.0815655,-117.7794919 34.0815851,-117.7794703 34.0815997,-117.7794822 34.0816376,-117.7795053 34.0816624,-117.7795274 34.0816751,-117.779559 34.0816593,-117.7795593 34.0816381,-117.7795434 34.0816157,-117.77954 34.0816148,-117.7795417 34.0815618,-117.7795724 34.0815168,-117.7795641 34.0814911,-117.7795459 34.0814835)))","82",w1208043408,"1208043408",way,bunker,multipolygon,bunker,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7797903 34.0816266,-117.7797676 34.0816263,-117.7797434 34.0816454,-117.7797206 34.0816628,-117.7797175 34.0816822,-117.7797274 34.0817036,-117.7797474 34.081713,-117.7797735 34.0816998,-117.779798 34.0816723,-117.7798159 34.081652,-117.7798068 34.0816315,-117.7797903 34.0816266)))","83",w1208043409,"1208043409",way,bunker,multipolygon,bunker,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7796747 34.0816592,-117.7796428 34.0816648,-117.779591 34.0816427,-117.7795734 34.0815852,-117.7795774 34.0815296,-117.7795916 34.0814886,-117.7796473 34.0814429,-117.7797503 34.0814499,-117.7797993 34.0814617,-117.7798153 34.0814772,-117.77983 34.0815032,-117.7797973 34.0815467,-117.7797617 34.0815795,-117.7797173 34.0816257,-117.7796747 34.0816592)))","84",w1208043410,"1208043410",way,green,multipolygon,green,Greens and bunks,"5","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7754057 34.0816744,-117.7752873 34.0816867,-117.7751189 34.0817225,-117.7750631 34.0817413,-117.7750984 34.0817894,-117.7751883 34.0817988,-117.7753192 34.0817686,-117.7754341 34.0817555,-117.7754057 34.0816744)))","85",w1208043411,"1208043411",way,tee,multipolygon,tee,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.775821 34.0815358,-117.7757425 34.0815424,-117.775656 34.0815783,-117.775664 34.0816254,-117.775714 34.0816226,-117.7758051 34.0816103,-117.7758392 34.0815792,-117.775821 34.0815358)))","86",w1208043412,"1208043412",way,green,multipolygon,green,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7774955 34.0810432,-117.777413 34.0810483,-117.7773334 34.0810752,-117.7773203 34.081112,-117.7773482 34.081128,-117.7773994 34.0811313,-117.7774762 34.0811369,-117.7775342 34.0811336,-117.7775513 34.0811068,-117.7775262 34.0810851,-117.7774955 34.0810432)))","87",w1208043413,"1208043413",way,bunker,multipolygon,bunker,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7796388 34.0800327,-117.7796287 34.0800181,-117.7796491 34.0799456,-117.7796924 34.0798885,-117.7797218 34.0798657,-117.7797732 34.0798579,-117.7798074 34.0798556,-117.7798369 34.0798768,-117.7798754 34.0799148,-117.7798812 34.0799362,-117.7798662 34.0799682,-117.7798514 34.079996,-117.779817 34.08002,-117.7797893 34.0800394,-117.7797537 34.0800566,-117.7797114 34.0800622,-117.779685 34.0800558,-117.7796388 34.0800327)))","88",w1208043415,"1208043415",way,green,multipolygon,green,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7798488 34.0800639,-117.7798181 34.0800761,-117.7797874 34.0801025,-117.7797385 34.0801119,-117.7796929 34.0800978,-117.7796412 34.0801067,-117.7796469 34.0801426,-117.7796793 34.0801581,-117.7797277 34.0801609,-117.7797686 34.0801732,-117.7798215 34.08016,-117.7798631 34.0801411,-117.7798938 34.0801185,-117.7798784 34.0800752,-117.7798562 34.0800639,-117.7798488 34.0800639)))","89",w1208043416,"1208043416",way,bunker,multipolygon,bunker,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7795194 34.0798933,-117.7794841 34.0799159,-117.7794898 34.0799517,-117.7795296 34.0799861,-117.779549 34.0800002,-117.7795922 34.079987,-117.7795843 34.0799484,-117.7795871 34.0799187,-117.7796042 34.0798994,-117.7796275 34.079897,-117.7796582 34.0798961,-117.779677 34.0798636,-117.7796884 34.0798344,-117.7796639 34.0798023,-117.7796156 34.0797679,-117.7795718 34.0797519,-117.7795541 34.0797971,-117.7795382 34.0798428,-117.7795194 34.0798933)))","90",w1208043417,"1208043417",way,bunker,multipolygon,bunker,Greens and bunks,"1","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7798241 34.0805808,-117.7797948 34.0805881,-117.7797489 34.0806031,-117.7797195 34.0806321,-117.7797409 34.0806607,-117.7797835 34.0806661,-117.7798217 34.0806604,-117.7798467 34.0806374,-117.7798551 34.0806031,-117.7798241 34.0805808)))","91",w1208043418,"1208043418",way,bunker,multipolygon,bunker,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7794351 34.0807224,-117.7793997 34.0807141,-117.7793619 34.0807474,-117.7793578 34.080776,-117.7793764 34.080793,-117.7794114 34.0807937,-117.7794363 34.08081,-117.779448 34.0808267,-117.7794757 34.080829,-117.7795007 34.0808157,-117.7794987 34.0807844,-117.7795055 34.0807614,-117.7795429 34.0807344,-117.7795538 34.0807097,-117.779516 34.0806834,-117.7794612 34.0807007,-117.7794512 34.0807161,-117.7794351 34.0807224)))","92",w1208043419,"1208043419",way,bunker,multipolygon,bunker,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7819244 34.0809726,-117.7818279 34.0809666,-117.7817241 34.0809486,-117.7816388 34.08093,-117.78158 34.0809433,-117.7815398 34.0809966,-117.7815752 34.0810213,-117.7816742 34.0810239,-117.7817683 34.0810239,-117.7818544 34.0810466,-117.7819212 34.0810559,-117.7819437 34.0810246,-117.7819244 34.0809726)))","93",w1208043420,"1208043420",way,tee,multipolygon,tee,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7814271 34.0809653,-117.78137 34.0809913,-117.7813483 34.0810326,-117.7813998 34.0810626,-117.7814585 34.0810339,-117.7814706 34.0810033,-117.7814271 34.0809653)))","94",w1208043421,"1208043421",way,tee,multipolygon,tee,Greens and bunks,"8","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7813933 34.0806581,-117.7813475 34.0806627,-117.7813274 34.0806954,-117.7813418 34.0807394,-117.7813877 34.0807494,-117.7814271 34.0807267,-117.78144 34.0806874,-117.7813933 34.0806581)))","95",w1208043422,"1208043422",way,bunker,multipolygon,bunker,Greens and bunks,"2","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7822455 34.0813352,-117.7822431 34.0813618,-117.7822663 34.0813977,-117.7823123 34.0814132,-117.7823992 34.0814105,-117.7824756 34.0813852,-117.7825034 34.0813638,-117.782517 34.081336,-117.7825094 34.0812825,-117.782484 34.0812526,-117.7824483 34.0812365,-117.78239 34.0812455,-117.7823282 34.0812699,-117.7822632 34.0813059,-117.7822455 34.0813352)))","96",w1208043423,"1208043423",way,green,multipolygon,green,Greens and bunks,"7","/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
