WKT,fid,full_id,osm_id,osm_type,golf,type,lie,layer,hole_ref,path
"MULTIPOLYGON (((-117.77459816304086 34.085835452381644, -117.77459396854883 34.08587465003765, -117.77456099790102 34.085908657042566, -117.77452694994491 34.085967331625525, -117.77452573053071 34.08601894173141, -117.77453367357062 34.08605943565833, -117.77455340680312 34.086096146549565, -117.77462056619368 34.086129897790414, -117.77467170841533 34.08613256671637, -117.7747111404614 34.086114277546315, -117.77474123376487 34.08607550599635, -117.77476256597431 34.086018480591136, -117.77473105910892 34.08594019108078, -117.77470185455807 34.085893496496396, -117.77470814396035 34.08580305412016, -117.77473727571072 34.08570254461253, -117.77476113643851 34.085605797593644, -117.77480993272634 34.085463260642996, -117.77477460854911 34.085386153558346, -117.77471952719584 34.085296860252214, -117.77475275992833 34.085234555874436, -117.77486152119735 34.08522059785298, -117.77495148148762 34.085181488823636, -117.77499385636352 34.08513471896272, -117.77493632537673 34.08507075408518, -117.7749035990725 34.08495597604279, -117.77492060508547 34.08481703053003, -117.77491963522793 34.084689874761864, -117.77499445134463 34.08460757483063, -117.77504781116764 34.084515189391894, -117.77514006091462 34.084395550626525, -117.77517039007019 34.08428560362873, -117.7750977913875 34.08408006698657, -117.77495554791795 34.08383967329827, -117.77488063755787 34.08381176777992, -117.77481083193459 34.08379839710463, -117.77477029726816 34.08384305660324, -117.77475620207326 34.08394579815025, -117.77472736045662 34.08406195137297, -117.77470257735968 34.08418044946623, -117.77468116855441 34.08431927080126, -117.77470843110603 34.08446815936118, -117.77465682501209 34.08460691940971, -117.77470497800338 34.08472652521823, -117.77476162273824 34.08488843020274, -117.77472268528155 34.08501448766768, -117.7745833904259 34.08513436674505, -117.7745412926388 34.08522768306902, -117.77453024482504 34.085335602788305, -117.77448990416357 34.0854442498823, -117.77446647647778 34.085557693981045, -117.77451528100113 34.085640187183785, -117.77459816304086 34.085835452381644), (-117.77468061007939 34.08590827391582, -117.77461878573484 34.08588620673608, -117.77456483939268 34.08591611981295, -117.77454300728725 34.085966871455, -117.7745367326282 34.08601088916342, -117.77454446897264 34.08606805304166, -117.77459226143688 34.0861087987207, -117.77464234677907 34.0861260694618, -117.77468614427453 34.086113577088426, -117.7747062647835 34.08609065493499, -117.77473678362693 34.0860311585469, -117.77473142065001 34.085992118330736, -117.7747303737487 34.0859685173986, -117.77471368063156 34.085932732627526, -117.77468061007939 34.08590827391582)))",9.0,r16389480,16389480,relation,fairway,multipolygon,fairway,Fairways,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77468061007939 34.08590827391582, -117.77461878573484 34.08588620673608, -117.77456483939268 34.08591611981295, -117.77454300728725 34.085966871455, -117.7745367326282 34.08601088916342, -117.77454446897264 34.08606805304166, -117.77459226143688 34.0861087987207, -117.77464234677907 34.0861260694618, -117.77468614427453 34.086113577088426, -117.7747062647835 34.08609065493499, -117.77473678362693 34.0860311585469, -117.77473142065001 34.085992118330736, -117.7747303737487 34.0859685173986, -117.77471368063156 34.085932732627526, -117.77468061007939 34.08590827391582)))",45.0,w1208043361,1208043361,way,green,multipolygon,green,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77453141659329 34.08579012014437, -117.77453277960001 34.085750974362824, -117.77450431796949 34.08571514385086, -117.77447999829693 34.08571397187586, -117.77445631904604 34.085724237988984, -117.77443781615102 34.085730393707934, -117.77444607020144 34.085754706680845, -117.77445696935237 34.0857689870348, -117.77444937763916 34.085785453239296, -117.77444829249899 34.08581104273851, -117.77447048513145 34.08583915122591, -117.77448657698622 34.085858888302965, -117.7744938084333 34.08588483047275, -117.7745204333691 34.08590831244017, -117.774544087874 34.08589457510425, -117.77456858586321 34.0858734798791, -117.77458225599074 34.08585780290191, -117.77457245832795 34.08582750016599, -117.77454387320391 34.085807483405944, -117.77453141659329 34.08579012014437)))",46.0,w1208043362,1208043362,way,bunker,multipolygon,bunker,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77469304093981 34.08476547270226, -117.77465200465448 34.084731281719726, -117.77463718000755 34.08468239890226, -117.77460848342083 34.0846742260257, -117.77458568329891 34.084686983550526, -117.77459100711646 34.0847306333726, -117.77458692533742 34.08476422413146, -117.77459738510112 34.08480213617892, -117.77462048887425 34.08484045935293, -117.77461619176547 34.08486364609175, -117.77462473594959 34.08490360277976, -117.77464734039285 34.084930478217345, -117.77467315055299 34.0849285714837, -117.7746895899588 34.084898459095285, -117.77471560318153 34.08487775638429, -117.77473533287467 34.08484082754448, -117.77471584993228 34.08481295901463, -117.77469777019468 34.08480250085573, -117.77469304093981 34.08476547270226)))",47.0,w1208043364,1208043364,way,bunker,multipolygon,bunker,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7749184544316 34.08279870522803, -117.7749033776781 34.082739917036136, -117.77486251937961 34.08272180269259, -117.774815974733 34.08272314279442, -117.77480046394805 34.08276268904014, -117.77481394771539 34.08282512995636, -117.77483951633783 34.082858039765625, -117.77488431850847 34.08286645793093, -117.77491591275019 34.08285274465673, -117.7749184544316 34.08279870522803)))",53.0,w1208043371,1208043371,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77495852718492 34.083001221287745, -117.77490002683774 34.08296453901163, -117.77483194451194 34.08295771281841, -117.77480061044493 34.083013579411684, -117.77483083533468 34.08307934069238, -117.77487646386386 34.08313093659653, -117.77493016140255 34.083131588010446, -117.77497866918604 34.08311749776769, -117.7749896811435 34.08305465751951, -117.77495852718492 34.083001221287745)))",54.0,w1208043372,1208043372,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77494336027382 34.08323650302269, -117.77493568899153 34.08325595145266, -117.77493550102659 34.083278077560976, -117.77494283917125 34.083300397767815, -117.77495704075851 34.08332047673488, -117.77497625831315 34.083336172772434, -117.7749986636565 34.083345626374296, -117.77502172496722 34.08334808928903, -117.77504292007212 34.08334295435694, -117.7750598986514 34.08333109105867, -117.77507081867913 34.08331354674351, -117.77507468649692 34.083292373883864, -117.77507081957503 34.08327002893108, -117.77506001202404 34.08324879648325, -117.77504318939796 34.08323081039828, -117.77502226489385 34.083218136995924, -117.77499945137258 34.08321204246995, -117.77497720528548 34.083213209350035, -117.77495772802872 34.083221699725115, -117.77494336027382 34.08323650302269)))",127.0,w1211388839,1211388839,way,tee,multipolygon,tee,Greens and bunks,10,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77887587443297 34.08900815932395, -117.77894519825057 34.08902721551226, -117.77902723666926 34.08900730878334, -117.77908276949255 34.08897365056683, -117.77911394643797 34.08887613867999, -117.77908887458324 34.08879609311735, -117.77905134832018 34.088746466918806, -117.77899762853326 34.08874288439286, -117.77895456278222 34.088774301602896, -117.77890772493507 34.08881823685155, -117.77887807993389 34.08885476223867, -117.77885248365357 34.0888917854805, -117.77883089786931 34.08892479675005, -117.77879260586722 34.08895435081196, -117.77875771416291 34.088942433221206, -117.77872895190593 34.088885328908106, -117.77870499719423 34.08880680386888, -117.77864418624112 34.08877026022398, -117.77856414227116 34.08876334192402, -117.77848581977675 34.08874997641364, -117.77835999834818 34.08871039828695, -117.77819784125802 34.08862902674335, -117.77804394853231 34.08864290366577, -117.77794966528128 34.08855863523411, -117.77779873773551 34.088361195101584, -117.77769580383202 34.088236561632925, -117.77748540137529 34.088015012685275, -117.77738244059013 34.087852675115, -117.77725777565594 34.08768976316277, -117.77717533137067 34.087536212129464, -117.77713179829817 34.08738535136055, -117.77710826320461 34.087135011293114, -117.77707803958721 34.08684506120609, -117.77706035082889 34.086447067251584, -117.77705650562399 34.08633323516297, -117.7770291706592 34.0861070479624, -117.77703237043218 34.08592419342608, -117.77702533233011 34.08569186722197, -117.77694607130815 34.08561800180112, -117.77685504097187 34.08563968769238, -117.77683358011745 34.08576906080292, -117.77689828094876 34.08602673517578, -117.776943 34.08622804902642, -117.77691611557506 34.086540042740594, -117.7768871223766 34.08674529413389, -117.77684434502078 34.086867244524726, -117.77677925518225 34.087083232424675, -117.77676042500192 34.08729694567721, -117.77678980017645 34.087487579853374, -117.77683230479212 34.08756340654817, -117.77687495931582 34.08765456515506, -117.77692619103357 34.087779776540714, -117.77691638924753 34.08782413626332, -117.77691819070766 34.08790011504156, -117.77697143571464 34.0879654068422, -117.77700656496432 34.08802183188821, -117.77703340619212 34.088125411029395, -117.7771484405361 34.088246928516654, -117.77728574230102 34.088300485265506, -117.7773558718694 34.08840361767378, -117.77743527219435 34.08853002051552, -117.77764560499958 34.08872530075273, -117.7778144987054 34.08880957539981, -117.7779967276991 34.088895153924256, -117.77814086673054 34.08888892980839, -117.77822123110509 34.08906550157087, -117.77837863484064 34.089096989092766, -117.77849527548075 34.08911449340867, -117.77863047045332 34.089153366785084, -117.77875845612799 34.08904566814499, -117.77879482799437 34.089013249981335, -117.77887587443297 34.08900815932395), (-117.77885532875945 34.08897631006492, -117.77884865740567 34.08896227072594, -117.77884377578044 34.08893335533669, -117.77884574020098 34.08891946897462, -117.77886189767544 34.088894286718585, -117.77889143095456 34.08886027678733, -117.77892931961512 34.08882002285087, -117.77896356215825 34.088785959700104, -117.77899209522184 34.088762654887645, -117.7790193273992 34.08875539275874, -117.77904197399927 34.08875649797595, -117.77906052460247 34.08877114840668, -117.77907716478155 34.088795068156685, -117.77908831593403 34.08882200793765, -117.77909675370856 34.08884353591853, -117.7790992735929 34.08886771504554, -117.77909913032761 34.08888848424087, -117.77909431077882 34.08891241292554, -117.77908674110344 34.08893444245152, -117.77907574351053 34.08895622829439, -117.7790523058436 34.08897794662235, -117.7790114796617 34.0890004708953, -117.77898052790852 34.08900761155171, -117.77894890962983 34.08900988849105, -117.77891568987195 34.089006870596634, -117.77887694138651 34.088994340437935, -117.77885532875945 34.08897631006492)))",10.0,r16389481,16389481,relation,fairway,multipolygon,fairway,Fairways,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7770079008511 34.085770796263134, -117.77699559825427 34.085677857056595, -117.77687522824905 34.08567477292917, -117.77688204325659 34.08579209217598, -117.77697058210518 34.08577861618663, -117.7770079008511 34.085770796263134)))",41.0,w1208043357,1208043357,way,tee,multipolygon,tee,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77702190297528 34.08592768804276, -117.77701212643936 34.08579765504946, -117.77696390166136 34.0857964672838, -117.77688809532204 34.08580056227066, -117.77689077101904 34.085872163183, -117.77689834263674 34.08595553014649, -117.77696360957574 34.085943302445415, -117.77702190297528 34.08592768804276)))",42.0,w1208043358,1208043358,way,tee,multipolygon,tee,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77901559189635 34.089075172833205, -117.77897994000801 34.08903713873195, -117.7789456180241 34.089059474833235, -117.77891499607632 34.08909767818798, -117.7788781301622 34.089114188620286, -117.77886906766084 34.08915237554304, -117.77889969392055 34.08917825221624, -117.77892469041339 34.08913325149018, -117.77896715027809 34.08912845462764, -117.77899788309333 34.08912373720588, -117.77901465542766 34.08908005678923, -117.77901559189635 34.089075172833205)))",110.0,w1208043438,1208043438,way,bunker,multipolygon,bunker,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77891156384686 34.088775929963745, -117.77888733087883 34.08872971672689, -117.77886401476209 34.088721040397004, -117.77884824039023 34.08875531953339, -117.77882922483519 34.08877449917537, -117.77880490403558 34.08876579810037, -117.77878818270649 34.08880215407859, -117.778768270306 34.088865425053825, -117.7787731879418 34.08888681656752, -117.77880808116113 34.08889341908559, -117.77883701612893 34.08885945413839, -117.77885496476927 34.0888407558414, -117.77888617597715 34.08882106039772, -117.77891156384686 34.088775929963745)))",111.0,w1208043439,1208043439,way,bunker,multipolygon,bunker,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.77885532875945 34.08897631006492, -117.77884865740567 34.08896227072594, -117.77884377578044 34.08893335533669, -117.77884574020098 34.08891946897462, -117.77886189767544 34.088894286718585, -117.77889143095456 34.08886027678733, -117.77892931961512 34.08882002285087, -117.77896356215825 34.088785959700104, -117.77899209522184 34.088762654887645, -117.7790193273992 34.08875539275874, -117.77904197399927 34.08875649797595, -117.77906052460247 34.08877114840668, -117.77907716478155 34.088795068156685, -117.77908831593403 34.08882200793765, -117.77909675370856 34.08884353591853, -117.7790992735929 34.08886771504554, -117.77909913032761 34.08888848424087, -117.77909431077882 34.08891241292554, -117.77908674110344 34.08893444245152, -117.77907574351053 34.08895622829439, -117.7790523058436 34.08897794662235, -117.7790114796617 34.0890004708953, -117.77898052790852 34.08900761155171, -117.77894890962983 34.08900988849105, -117.77891568987195 34.089006870596634, -117.77887694138651 34.088994340437935, -117.77885532875945 34.08897631006492)))",122.0,w1211388833,1211388833,way,green,multipolygon,green,Greens and bunks,11,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7802623923846 34.084991988042276, -117.78039959297553 34.08492889313082, -117.78054906711438 34.08505853005387, -117.78066493126255 34.08526200747072, -117.78065426855329 34.085460231855265, -117.7805956950817 34.08564763547963, -117.78053128553817 34.08584699026564, -117.78048186765074 34.08599490673666, -117.78037558533873 34.08620731109197, -117.78031221999461 34.08627485643352, -117.78028891486585 34.0863077678445, -117.78027566740437 34.08634013765706, -117.78029299363952 34.08641358969295, -117.78033128921633 34.08652454675129, -117.78033519141778 34.0866020156665, -117.78027130055742 34.08664215053865, -117.78017008613418 34.086636794184685, -117.78010037230558 34.08659017571084, -117.78008182616566 34.086529704885706, -117.7800954257157 34.0864681274366, -117.78011974498196 34.08639553691869, -117.7802064439537 34.08633148468769, -117.78021499395184 34.086246519591725, -117.78017135372767 34.0861569904298, -117.78019862083127 34.086007716470036, -117.78023478128887 34.08584820687376, -117.78025027100894 34.085759285736955, -117.78025489800663 34.085656602287, -117.78029487062749 34.085512531194894, -117.78030216557329 34.085336700072034, -117.78031261885434 34.08524008905343, -117.78029071141057 34.08509306540259, -117.7802623923846 34.084991988042276), (-117.78026074357663 34.08636067151606, -117.78021222443415 34.08634220877488, -117.78016282524317 34.086372949951354, -117.78013785860851 34.08640037598194, -117.78012162484242 34.08642906177701, -117.78010785134369 34.086476866073184, -117.78011097733472 34.08652880525088, -117.78011531116888 34.08658077781942, -117.780179184029 34.08661975868323, -117.7802379337362 34.086622740612256, -117.78028957152026 34.08660655823728, -117.78031198453428 34.0865786642092, -117.7803189022262 34.086543759832125, -117.78031930011767 34.086509900539724, -117.78030974506056 34.08648297729913, -117.78029168859774 34.08644133040069, -117.78027994075048 34.08639519670275, -117.78026074357663 34.08636067151606)))",11.0,r16389482,16389482,relation,fairway,multipolygon,fairway,Fairways,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78039201748575 34.08349227202143, -117.7803560998426 34.08349175927228, -117.78035530334964 34.08342593400663, -117.78035354148676 34.0833048844885, -117.78048522523372 34.08329729826495, -117.78049701241966 34.08339052525808, -117.78049263227078 34.08350045157111, -117.78046086471996 34.0834989606942, -117.78039201748575 34.08349227202143)))",109.0,w1208043437,1208043437,way,tee,multipolygon,tee,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78013587123064 34.08634109149554, -117.78008671398729 34.086302285627056, -117.78005581967489 34.08635096613098, -117.78000412734602 34.086361334985114, -117.77998945071752 34.08639868249608, -117.78001663462067 34.086431209644886, -117.78000164051632 34.08647285357405, -117.78004339021541 34.086522954498435, -117.78007020838687 34.086497434199075, -117.78007357160415 34.08646502295457, -117.78011974498196 34.08639553691869, -117.78014060522935 34.086364213763076, -117.78013587123064 34.08634109149554)))",117.0,w1208049639,1208049639,way,bunker,multipolygon,bunker,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78037431422264 34.086362602412606, -117.78032490401208 34.08632066828463, -117.7802998410502 34.08634259424966, -117.78030540790205 34.086397283372534, -117.78032220774952 34.086476599103165, -117.78036934737324 34.08648626429196, -117.78038410913872 34.08643415728399, -117.78040737301076 34.08641591551165, -117.78037431422264 34.086362602412606)))",118.0,w1208049640,1208049640,way,bunker,multipolygon,bunker,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78026074357663 34.08636067151606, -117.78021222443415 34.08634220877488, -117.78016282524317 34.086372949951354, -117.78013785860851 34.08640037598194, -117.78012162484242 34.08642906177701, -117.78010785134369 34.086476866073184, -117.78011097733472 34.08652880525088, -117.78011531116888 34.08658077781942, -117.780179184029 34.08661975868323, -117.7802379337362 34.086622740612256, -117.78028957152026 34.08660655823728, -117.78031198453428 34.0865786642092, -117.7803189022262 34.086543759832125, -117.78031930011767 34.086509900539724, -117.78030974506056 34.08648297729913, -117.78029168859774 34.08644133040069, -117.78027994075048 34.08639519670275, -117.78026074357663 34.08636067151606)))",119.0,w1208049641,1208049641,way,green,multipolygon,green,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78039999969192 34.08376626168253, -117.78053658194354 34.08376596412498, -117.78050015607899 34.083582582456344, -117.78035936062348 34.08357236483852, -117.78039999969192 34.08376626168253)))",123.0,w1211388834,1211388834,way,tee,multipolygon,tee,Greens and bunks,12,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78244860830856 34.08800844210262, -117.782477443291 34.08792644793341, -117.7825023681809 34.087823007758104, -117.78251206350971 34.08771995548692, -117.78255239838802 34.08766414914683, -117.78260817627198 34.08752553934322, -117.78264318981319 34.087396463272896, -117.78267084122376 34.08726970216098, -117.78270518841907 34.087148390495514, -117.782732985762 34.08699119012107, -117.78267375788609 34.08695557679893, -117.78260494564032 34.08697506538107, -117.78255315064696 34.08709951620935, -117.78242993738992 34.087424328914295, -117.7823531781332 34.087547298001894, -117.7823659747197 34.087713206010676, -117.78233359104877 34.08775798745613, -117.78228699268384 34.08785323614319, -117.78227587600782 34.08795830825895, -117.78225590197601 34.088031868357206, -117.78226315646788 34.08809346277536, -117.78231473340342 34.08811659759154, -117.78239541447522 34.08806840864409, -117.78244860830856 34.08800844210262), (-117.78244776263415 34.08774456437557, -117.78241506684108 34.08771369958795, -117.78236431051505 34.087740596527695, -117.78232977089516 34.08781645741787, -117.78230436829485 34.08787056756384, -117.78229413642038 34.087957736128956, -117.78227406627813 34.08800604843994, -117.78228034202724 34.08805566612804, -117.78231842768795 34.08808260035249, -117.78237368752181 34.08805917449577, -117.78241340146653 34.08801557079647, -117.78244316306798 34.08796005740096, -117.78246034591814 34.0878911673461, -117.7824536535957 34.08779995631156, -117.78244776263415 34.08774456437557)))",12.0,r16389483,16389483,relation,fairway,multipolygon,fairway,Fairways,13,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7822932648475 34.08779526382253, -117.78231127027277 34.087776817829436, -117.78231566648756 34.08773743289203, -117.78233510546093 34.087709351291025, -117.78232043474907 34.0876641635691, -117.78225967043213 34.08768274064599, -117.78222994482238 34.0877305411494, -117.78223511223212 34.08778678541911, -117.78221560324096 34.08783070511019, -117.78220271432366 34.08788963062088, -117.7822503615107 34.08788719637221, -117.78226278179247 34.08789785735719, -117.7822740259574 34.08787549022159, -117.78227687658523 34.08782223945708, -117.7822932648475 34.08779526382253)))",115.0,w1208043444,1208043444,way,bunker,multipolygon,bunker,Greens and bunks,13,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78244776263415 34.08774456437557, -117.78241506684108 34.08771369958795, -117.78236431051505 34.087740596527695, -117.78232977089516 34.08781645741787, -117.78230436829485 34.08787056756384, -117.78229413642038 34.087957736128956, -117.78227406627813 34.08800604843994, -117.78228034202724 34.08805566612804, -117.78231842768795 34.08808260035249, -117.78237368752181 34.08805917449577, -117.78241340146653 34.08801557079647, -117.78244316306798 34.08796005740096, -117.78246034591814 34.0878911673461, -117.7824536535957 34.08779995631156, -117.78244776263415 34.08774456437557)))",116.0,w1208043445,1208043445,way,green,multipolygon,green,Greens and bunks,13,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78257563300427 34.086122512937294, -117.78253808477488 34.08604042292286, -117.78248183000463 34.08596198740268, -117.78234517111716 34.08584738466067, -117.78231686265819 34.08580070970861, -117.78235412249464 34.08571038056277, -117.78242083423541 34.08572342639134, -117.78252531205024 34.08582355748645, -117.78259361092069 34.085950758564664, -117.78264041369796 34.08604592578611, -117.78266938687352 34.086125194727686, -117.78263139745587 34.08616932379006, -117.78257563300427 34.086122512937294)))",120.0,w1208049643,1208049643,way,tee,multipolygon,tee,Greens and bunks,13,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78576827991652 34.087846174660555, -117.7857684313195 34.087913902181384, -117.78577868264681 34.08796341894913, -117.78582193822874 34.088005381964194, -117.78584912288942 34.08805260477884, -117.7858721895812 34.088107094114775, -117.78588490139461 34.08814896653767, -117.78587624094378 34.088175710632186, -117.78584976040256 34.088198290068334, -117.78577762810882 34.088210565743466, -117.78570544924533 34.08821944615257, -117.7856203405591 34.08819460965668, -117.78556120033495 34.088171487505214, -117.78553475545618 34.08813181801584, -117.78554308555933 34.088088075366386, -117.78566480734757 34.088028333787335, -117.78569804438249 34.08796216582296, -117.78568085476164 34.08792193937724, -117.78557374939362 34.087881114260696, -117.78548758027125 34.08787172850831, -117.78539946910163 34.08785646411216, -117.78526502349851 34.08776909867392, -117.78520286273753 34.08768723610741, -117.78513732045577 34.087590961555726, -117.78509063556955 34.08750554972166, -117.78506887626693 34.087396280912074, -117.78502320155437 34.087304637741944, -117.7850024270548 34.08722164497016, -117.7850157950674 34.087153101726585, -117.78491916199363 34.08705958627836, -117.78483424406556 34.087027613704315, -117.78478678342724 34.08694920459892, -117.78478112429723 34.08685119564908, -117.78482973273272 34.086675299657074, -117.78485268258981 34.08656022214382, -117.7848983825362 34.0864681768566, -117.78504633452765 34.08648549211658, -117.7851025684339 34.08650651586, -117.7852386915052 34.08660452019389, -117.78528364696824 34.08671866631228, -117.78529196691632 34.08685584629794, -117.78531293514872 34.087002781328565, -117.78532272630065 34.08712675807375, -117.78532394468756 34.087251447349686, -117.78535978048173 34.087355206859385, -117.7854194467867 34.08747680892374, -117.78551450413111 34.087566888229205, -117.78563097485589 34.0876426690333, -117.78571114858532 34.087725150443994, -117.78576827991652 34.087846174660555), (-117.78575686285824 34.08796870164036, -117.78570811881657 34.08799041127884, -117.78567704922371 34.088029073022184, -117.7856398845506 34.088061627393216, -117.7855862869979 34.0880902307557, -117.7855774551075 34.08812852563409, -117.78560818570203 34.08816199249172, -117.78566580469915 34.088179639620975, -117.78572380509291 34.088196963429, -117.78578521740425 34.0881952699076, -117.785850450281 34.088173216295836, -117.78586667568246 34.08812768360046, -117.78584140236443 34.08807207587263, -117.78580858934669 34.08801669820685, -117.78575686285824 34.08796870164036)))",13.0,r16389484,16389484,relation,fairway,multipolygon,fairway,Fairways,14,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.7858247825562 34.08821382735225, -117.78578672343285 34.088217459587135, -117.78575561465576 34.08822749671758, -117.78574143182651 34.08826046924182, -117.7857333599427 34.08828868084744, -117.78576837849258 34.088305586502244, -117.78579212336906 34.08827746034287, -117.78581395902282 34.08826130936068, -117.7858468542727 34.08825783336695, -117.78584576839758 34.088230200942604, -117.7858247825562 34.08821382735225)))",24.0,w1208043336,1208043336,way,bunker,multipolygon,bunker,Greens and bunks,14,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78557783582029 34.08795722602797, -117.78558203015746 34.08798966963344, -117.785549457562 34.08798768065745, -117.78550591850986 34.087979807225025, -117.78548936500027 34.08799798279435, -117.78550098355305 34.088037452139815, -117.78551175331926 34.08807344591894, -117.78556946781512 34.08807357617404, -117.78560838087097 34.08805854872966, -117.78564557836857 34.08804384817959, -117.78566480734757 34.088028333787335, -117.78567432911643 34.08796496513643, -117.7856034073796 34.08792828547934, -117.78557783582029 34.08795722602797)))",25.0,w1208043337,1208043337,way,bunker,multipolygon,bunker,Greens and bunks,14,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78575686285824 34.08796870164036, -117.78570811881657 34.08799041127884, -117.78567704922371 34.088029073022184, -117.7856398845506 34.088061627393216, -117.7855862869979 34.0880902307557, -117.7855774551075 34.08812852563409, -117.78560818570203 34.08816199249172, -117.78566580469915 34.088179639620975, -117.78572380509291 34.088196963429, -117.78578521740425 34.0881952699076, -117.785850450281 34.088173216295836, -117.78586667568246 34.08812768360046, -117.78584140236443 34.08807207587263, -117.78580858934669 34.08801669820685, -117.78575686285824 34.08796870164036)))",26.0,w1208043338,1208043338,way,green,multipolygon,green,Greens and bunks,14,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
"MULTIPOLYGON (((-117.78525229381967 34.08538083891307, -117.78515148488962 34.08535693641066, -117.78506814245155 34.08535629764951, -117.78504292437094 34.0853800879503, -117.78506242023697 34.08542504527682, -117.78509359823613 34.08545204994991, -117.78519736877283 34.085467909512175, -117.78526130400519 34.08545109862098, -117.78527256610452 34.08542463987729, -117.78525229381967 34.08538083891307)))",114.0,w1208043443,1208043443,way,tee,multipolygon,tee,Greens and bunks,14,"/Users/federicadomecq/Desktop/fair, green and bunk.gpkg|layername=fair, green and bunks"
