roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out,holedis_yards
236463,4251466,2,14546961,3,4,1,1,0.3333333333333333
236463,4251467,3,14546965,4,4,9,1,3.0
236463,4251468,4,14546969,4,4,6,1,2.0
236463,4251469,5,14546972,3,4,1,1,0.3333333333333333
236463,4251470,6,14546974,2,4,15,2,5.0
236463,4251470,6,14546975,3,4,1,1,0.3333333333333333
236463,4251471,7,14546979,4,4,3,1,1.0
236463,4251472,8,14546983,4,4,3,1,1.0
236463,4251473,9,14546986,3,4,10,2,3.3333333333333335
236463,4251473,9,14546987,4,4,1,1,0.3333333333333333
236463,4251474,10,14546990,3,4,7,1,2.3333333333333335
236463,4251475,11,14546994,4,4,1,1,0.3333333333333333
236463,4251476,12,14546999,5,4,3,1,1.0
236463,4251477,13,14547001,2,4,5,1,1.6666666666666667
236463,4251478,14,14547005,4,4,30,2,10.0
236463,4251478,14,14547006,5,4,2,1,0.6666666666666666
236463,4251479,15,14547011,5,4,5,1,1.6666666666666667
236463,4251480,16,14547015,4,4,3,1,1.0
236463,4251481,17,14547017,2,4,30,2,10.0
236463,4251481,17,14547018,3,4,1,1,0.3333333333333333
236463,4251482,18,14547021,3,4,12,2,4.0
236463,4251482,18,14547022,4,4,2,1,0.6666666666666666
236859,4258594,2,14572436,2,4,23,2,7.666666666666667
236859,4258594,2,14572437,3,4,1,1,0.3333333333333333
236859,4258595,3,14572440,3,4,22,2,7.333333333333333
236859,4258595,3,14572441,4,4,2,1,0.6666666666666666
236859,4258596,4,14572446,5,4,17,2,5.666666666666667
236859,4258596,4,14572447,6,4,1,1,0.3333333333333333
236859,4258597,5,14572450,3,4,5,2,1.6666666666666667
236859,4258597,5,14572451,4,4,1,1,0.3333333333333333
236859,4258598,6,14572453,2,4,30,2,10.0
236859,4258598,6,14572454,3,4,1,1,0.3333333333333333
236859,4258599,7,14572461,7,4,1,1,0.3333333333333333
236859,4258600,8,14572464,3,4,20,2,6.666666666666667
236859,4258600,8,14572465,4,4,3,1,1.0
236859,4258601,9,14572469,4,4,37,2,12.333333333333334
236859,4258601,9,14572470,5,4,3,1,1.0
236859,4258602,10,14572473,3,4,25,2,8.333333333333334
236859,4258602,10,14572474,4,4,2,1,0.6666666666666666
236859,4258603,11,14572477,3,4,16,2,5.333333333333333
236859,4258603,11,14572478,4,4,1,1,0.3333333333333333
236859,4258604,12,14572482,4,4,1,1,0.3333333333333333
236859,4258605,13,14572484,2,4,14,2,4.666666666666667
236859,4258605,13,14572485,3,4,1,1,0.3333333333333333
236859,4258606,14,14572488,3,4,8,1,2.6666666666666665
236859,4258607,15,14572492,4,4,2,1,0.6666666666666666
236859,4258608,16,14572495,3,4,28,2,9.333333333333334
236859,4258608,16,14572496,4,4,2,1,0.6666666666666666
236859,4258609,17,14572499,3,4,6,2,2.0
236859,4258609,17,14572500,4,4,1,1,0.3333333333333333
236859,4258610,18,14572503,3,4,50,2,16.666666666666668
236859,4258610,18,14572504,4,4,5,1,1.6666666666666667
237197,4264677,1,14593263,3,4,18,2,6.0
237197,4264677,1,14593264,4,4,1,1,0.3333333333333333
237197,4264678,2,14593266,2,4,30,2,10.0
237197,4264678,2,14593267,3,4,1,1,0.3333333333333333
237197,4264679,3,14593271,4,4,5,2,1.6666666666666667
237197,4264679,3,14593272,5,4,1,1,0.3333333333333333
237197,4264680,4,14593276,4,4,25,2,8.333333333333334
237197,4264680,4,14593277,5,4,2,1,0.6666666666666666
237197,4264681,5,14593281,4,4,3,1,1.0
237197,4264682,6,14593284,3,4,2,1,0.6666666666666666
237197,4264683,7,14593287,3,4,29,2,9.666666666666666
237197,4264683,7,14593288,4,4,1,1,0.3333333333333333
237197,4264684,8,14593291,3,4,7,1,2.3333333333333335
237197,4264685,9,14593294,3,4,7,1,2.3333333333333335
237197,4264686,10,14593297,3,4,15,2,5.0
237197,4264686,10,14593298,4,4,1,1,0.3333333333333333
237197,4264687,11,14593301,3,4,20,2,6.666666666666667
237197,4264687,11,14593302,4,4,1,1,0.3333333333333333
237197,4264688,12,14593306,4,4,1,1,0.3333333333333333
237197,4264689,13,14593309,3,4,2,1,0.6666666666666666
237197,4264690,14,14593313,4,4,7,1,2.3333333333333335
237197,4264691,15,14593316,3,4,10,1,3.3333333333333335
237197,4264692,16,14593319,3,4,20,2,6.666666666666667
237197,4264692,16,14593320,4,4,2,1,0.6666666666666666
237197,4264693,17,14593322,2,4,35,3,11.666666666666666
237197,4264693,17,14593323,3,4,2,2,0.6666666666666666
237197,4264693,17,14593324,4,4,1,1,0.3333333333333333
237197,4264694,18,14593327,3,4,22,2,7.333333333333333
237197,4264694,18,14593328,4,4,1,1,0.3333333333333333
237242,4265487,1,14596220,4,4,5,2,1.6666666666666667
237242,4265487,1,14596221,5,4,1,1,0.3333333333333333
237242,4265488,2,14596223,2,4,7,2,2.3333333333333335
237242,4265488,2,14596224,3,4,1,1,0.3333333333333333
237242,4265489,3,14596228,4,4,6,2,2.0
237242,4265489,3,14596229,5,4,1,1,0.3333333333333333
237242,4265490,4,14596233,4,4,6,2,2.0
237242,4265490,4,14596234,5,4,1,1,0.3333333333333333
237242,4265491,5,14596237,3,4,24,2,8.0
237242,4265491,5,14596238,4,4,4,1,1.3333333333333333
237242,4265492,6,14596241,3,4,4,1,1.3333333333333333
237242,4265493,7,14596246,5,4,9,2,3.0
237242,4265493,7,14596247,6,4,1,1,0.3333333333333333
237242,4265494,8,14596250,3,4,10,2,3.3333333333333335
237242,4265494,8,14596251,4,4,1,1,0.3333333333333333
237242,4265495,9,14596254,3,4,2,1,0.6666666666666666
237242,4265496,10,14596257,3,4,18,2,6.0
237242,4265496,10,14596258,4,4,1,1,0.3333333333333333
237242,4265497,11,14596262,4,4,5,1,1.6666666666666667
237242,4265498,12,14596266,4,4,3,1,1.0
237242,4265499,13,14596268,2,4,28,2,9.333333333333334
237242,4265499,13,14596269,3,4,1,1,0.3333333333333333
237242,4265500,14,14596273,4,4,11,2,3.6666666666666665
237242,4265500,14,14596274,5,4,1,1,0.3333333333333333
237242,4265501,15,14596277,3,4,5,2,1.6666666666666667
237242,4265501,15,14596278,4,4,1,1,0.3333333333333333
237242,4265502,16,14596283,5,4,7,1,2.3333333333333335
237242,4265503,17,14596285,2,4,6,2,2.0
237242,4265503,17,14596286,3,4,2,1,0.6666666666666666
237242,4265504,18,14596289,3,4,33,2,11.0
237242,4265504,18,14596290,4,4,3,1,1.0
237285,4266262,2,14599248,3,4,13,1,4.333333333333333
237285,4266263,3,14599252,4,4,12,1,4.0
237285,4266264,4,14599256,4,4,30,2,10.0
237285,4266264,4,14599257,5,4,1,1,0.3333333333333333
237285,4266265,5,14599260,3,4,46,2,15.333333333333334
237285,4266265,5,14599261,4,4,3,1,1.0
237285,4266266,6,14599265,4,4,5,2,1.6666666666666667
237285,4266266,6,14599266,5,4,2,1,0.6666666666666666
237285,4266267,7,14599270,4,4,2,1,0.6666666666666666
237285,4266268,8,14599273,3,4,10,1,3.3333333333333335
237285,4266269,9,14599277,4,4,35,2,11.666666666666666
237285,4266269,9,14599278,5,4,2,1,0.6666666666666666
237287,4266297,1,14599360,3,4,5,1,1.6666666666666667
237287,4266298,2,14599362,2,4,58,2,19.333333333333332
237287,4266298,2,14599363,3,4,6,1,2.0
237287,4266299,3,14599368,5,4,12,2,4.0
237287,4266299,3,14599369,6,4,1,1,0.3333333333333333
237287,4266300,4,14599373,4,4,6,2,2.0
237287,4266300,4,14599374,5,4,1,1,0.3333333333333333
237287,4266301,5,14599378,4,4,9,2,3.0
237287,4266301,5,14599379,5,4,1,1,0.3333333333333333
237287,4266302,6,14599382,3,4,11,2,3.6666666666666665
237287,4266302,6,14599383,4,4,1,1,0.3333333333333333
237287,4266303,7,14599386,3,4,6,2,2.0
237287,4266303,7,14599387,4,4,1,1,0.3333333333333333
237287,4266304,8,14599389,2,4,47,3,15.666666666666666
237287,4266304,8,14599390,3,4,6,2,2.0
237287,4266304,8,14599391,4,4,1,1,0.3333333333333333
237287,4266305,9,14599395,4,4,6,2,2.0
237287,4266305,9,14599396,5,4,1,1,0.3333333333333333
237287,4266306,10,14599399,3,4,75,2,25.0
237287,4266306,10,14599400,4,4,1,1,0.3333333333333333
237287,4266307,11,14599402,2,4,42,2,14.0
237287,4266307,11,14599403,3,4,4,1,1.3333333333333333
237287,4266308,12,14599408,5,4,1,1,0.3333333333333333
237287,4266309,13,14599412,4,4,18,2,6.0
237287,4266309,13,14599413,5,4,6,1,2.0
237287,4266310,14,14599416,3,4,4,1,1.3333333333333333
237287,4266311,15,14599419,3,4,15,2,5.0
237287,4266311,15,14599420,4,4,4,1,1.3333333333333333
237287,4266312,16,14599423,3,4,33,2,11.0
237287,4266312,16,14599424,4,4,1,1,0.3333333333333333
237287,4266313,17,14599427,3,4,15,2,5.0
237287,4266313,17,14599428,4,4,1,1,0.3333333333333333
237287,4266314,18,14599431,3,4,5,1,1.6666666666666667
238586,4289679,1,14684356,4,4,1,1,0.3333333333333333
238586,4289680,2,14684358,2,4,23,2,7.666666666666667
238586,4289680,2,14684359,3,4,1,1,0.3333333333333333
238586,4289681,3,14684362,3,4,25,2,8.333333333333334
238586,4289681,3,14684363,4,4,1,1,0.3333333333333333
238586,4289682,4,14684366,3,4,23,2,7.666666666666667
238586,4289682,4,14684367,4,4,2,1,0.6666666666666666
238586,4289683,5,14684370,3,4,10,1,3.3333333333333335
238586,4289684,6,14684372,2,4,5,1,1.6666666666666667
238586,4289685,7,14684376,4,4,1,1,0.3333333333333333
238586,4289686,8,14684380,4,4,1,1,0.3333333333333333
238586,4289687,9,14684383,3,4,15,2,5.0
238586,4289687,9,14684384,4,4,1,1,0.3333333333333333
238586,4289688,10,14684387,3,4,10,2,3.3333333333333335
238586,4289688,10,14684388,4,4,1,1,0.3333333333333333
238586,4289689,11,14684391,3,4,18,2,6.0
238586,4289689,11,14684392,4,4,1,1,0.3333333333333333
238586,4289690,12,14684395,3,4,9,2,3.0
238586,4289690,12,14684396,4,4,1,1,0.3333333333333333
238586,4289691,13,14684398,2,4,11,2,3.6666666666666665
238586,4289691,13,14684399,3,4,1,1,0.3333333333333333
238586,4289692,14,14684405,6,4,35,2,11.666666666666666
238586,4289692,14,14684406,7,4,2,1,0.6666666666666666
238586,4289693,15,14684409,3,4,10,2,3.3333333333333335
238586,4289693,15,14684410,4,4,1,1,0.3333333333333333
238586,4289694,16,14684413,3,4,12,1,4.0
238586,4289695,17,14684415,2,4,30,2,10.0
238586,4289695,17,14684416,3,4,3,1,1.0
238586,4289696,18,14684420,4,4,35,2,11.666666666666666
238586,4289696,18,14684421,5,4,2,1,0.6666666666666666
238629,4290435,1,14687024,4,4,1,1,0.3333333333333333
238629,4290436,2,14687028,4,4,10,1,3.3333333333333335
238629,4290437,3,14687033,5,4,15,2,5.0
238629,4290437,3,14687034,6,4,2,1,0.6666666666666666
238629,4290438,4,14687038,4,4,7,1,2.3333333333333335
238629,4290439,5,14687041,3,4,25,2,8.333333333333334
238629,4290439,5,14687042,4,4,7,1,2.3333333333333335
238629,4290440,6,14687045,3,4,5,2,1.6666666666666667
238629,4290440,6,14687046,4,4,1,1,0.3333333333333333
238629,4290441,7,14687053,7,4,4,1,1.3333333333333333
238629,4290442,8,14687057,4,4,5,1,1.6666666666666667
238629,4290443,9,14687061,4,4,16,2,5.333333333333333
238629,4290443,9,14687062,5,4,1,1,0.3333333333333333
238629,4290444,10,14687065,3,4,63,3,21.0
238629,4290444,10,14687066,4,4,8,2,2.6666666666666665
238629,4290444,10,14687067,5,4,1,1,0.3333333333333333
238629,4290445,11,14687069,2,4,26,2,8.666666666666666
238629,4290445,11,14687070,3,4,1,1,0.3333333333333333
238629,4290446,12,14687073,3,4,17,2,5.666666666666667
238629,4290446,12,14687074,4,4,1,1,0.3333333333333333
238629,4290448,14,14687080,3,4,20,2,6.666666666666667
238629,4290448,14,14687081,4,4,3,1,1.0
238629,4290449,15,14687085,4,4,1,1,0.3333333333333333
238629,4290450,16,14687087,2,4,12,2,4.0
238629,4290450,16,14687088,3,4,1,1,0.3333333333333333
238629,4290451,17,14687091,3,4,22,2,7.333333333333333
238629,4290451,17,14687092,4,4,2,1,0.6666666666666666
238629,4290452,18,14687096,4,4,35,1,11.666666666666666
238842,4294269,1,14700387,3,4,11,2,3.6666666666666665
238842,4294269,1,14700388,4,4,1,1,0.3333333333333333
238842,4294270,2,14700391,3,4,30,2,10.0
238842,4294270,2,14700392,4,4,3,1,1.0
238842,4294271,3,14700396,4,4,7,1,2.3333333333333335
238842,4294272,4,14700399,3,4,19,2,6.333333333333333
238842,4294272,4,14700400,4,4,1,1,0.3333333333333333
238842,4294273,5,14700403,3,4,23,2,7.666666666666667
238842,4294273,5,14700404,4,4,3,1,1.0
238842,4294274,6,14700407,3,4,1,1,0.3333333333333333
238842,4294275,7,14700411,4,4,8,2,2.6666666666666665
238842,4294275,7,14700412,5,4,1,1,0.3333333333333333
238842,4294276,8,14700414,2,4,5,2,1.6666666666666667
238842,4294276,8,14700415,3,4,1,1,0.3333333333333333
238842,4294277,9,14700419,4,4,20,2,6.666666666666667
238842,4294277,9,14700420,5,4,1,1,0.3333333333333333
238842,4294278,10,14700424,4,4,10,2,3.3333333333333335
238842,4294278,10,14700425,5,4,1,1,0.3333333333333333
238842,4294279,11,14700428,3,4,2,1,0.6666666666666666
238842,4294280,12,14700431,3,4,8,1,2.6666666666666665
238842,4294281,13,14700434,3,4,27,2,9.0
238842,4294281,13,14700435,4,4,1,1,0.3333333333333333
238842,4294282,14,14700438,3,4,3,1,1.0
238842,4294283,15,14700446,8,4,6,2,2.0
238842,4294283,15,14700447,9,4,1,1,0.3333333333333333
238842,4294284,16,14700450,3,4,6,1,2.0
238842,4294285,17,14700454,4,4,12,2,4.0
238842,4294285,17,14700455,5,4,1,1,0.3333333333333333
238842,4294286,18,14700460,5,4,11,2,3.6666666666666665
238842,4294286,18,14700461,6,4,3,1,1.0
239549,4306995,1,14746449,4,4,8,2,2.6666666666666665
239549,4306995,1,14746450,5,4,1,1,0.3333333333333333
239549,4306996,2,14746453,3,4,20,2,6.666666666666667
239549,4306996,2,14746454,4,4,1,1,0.3333333333333333
239549,4306997,3,14746458,4,4,1,1,0.3333333333333333
239549,4306998,4,14746460,2,4,40,2,13.333333333333334
239549,4306998,4,14746461,3,4,4,1,1.3333333333333333
239549,4306999,5,14746464,3,4,50,2,16.666666666666668
239549,4306999,5,14746465,4,4,4,1,1.3333333333333333
239549,4307000,6,14746468,3,4,1,1,0.3333333333333333
239549,4307001,7,14746471,3,4,20,2,6.666666666666667
239549,4307001,7,14746472,4,4,1,1,0.3333333333333333
239549,4307002,8,14746476,4,4,4,1,1.3333333333333333
239549,4307003,9,14746479,3,4,10,1,3.3333333333333335
239549,4307004,10,14746483,4,4,2,1,0.6666666666666666
239549,4307005,11,14746485,2,4,15,2,5.0
239549,4307005,11,14746486,3,4,3,1,1.0
239549,4307006,12,14746489,3,4,60,3,20.0
239549,4307006,12,14746490,4,4,6,2,2.0
239549,4307006,12,14746491,5,4,1,1,0.3333333333333333
239549,4307007,13,14746494,3,4,20,2,6.666666666666667
239549,4307007,13,14746495,4,4,1,1,0.3333333333333333
239549,4307008,14,14746498,3,4,6,1,2.0
239549,4307009,15,14746500,2,4,25,2,8.333333333333334
239549,4307009,15,14746501,3,4,1,1,0.3333333333333333
239549,4307010,16,14746504,3,4,30,2,10.0
239549,4307010,16,14746505,4,4,1,1,0.3333333333333333
239549,4307011,17,14746510,5,4,3,1,1.0
239549,4307012,18,14746513,3,4,15,2,5.0
239549,4307012,18,14746514,4,4,1,1,0.3333333333333333
241842,4348269,1,14896652,4,4,6,2,2.0
241842,4348269,1,14896653,5,4,1,1,0.3333333333333333
241842,4348270,2,14896656,3,4,30,2,10.0
241842,4348270,2,14896657,4,4,1,1,0.3333333333333333
241842,4348271,3,14896662,5,4,1,1,0.3333333333333333
241842,4348272,4,14896664,2,4,35,3,11.666666666666666
241842,4348272,4,14896665,3,4,5,2,1.6666666666666667
241842,4348272,4,14896666,4,4,1,1,0.3333333333333333
241842,4348273,5,14896670,4,4,10,2,3.3333333333333335
241842,4348273,5,14896671,5,4,1,1,0.3333333333333333
241842,4348274,6,14896674,3,4,40,2,13.333333333333334
241842,4348274,6,14896675,4,4,3,1,1.0
241842,4348275,7,14896679,4,4,15,2,5.0
241842,4348275,7,14896680,5,4,1,1,0.3333333333333333
241842,4348276,8,14896683,3,4,4,1,1.3333333333333333
241842,4348277,9,14896686,3,4,20,1,6.666666666666667
241842,4348278,10,14896689,3,4,45,2,15.0
241842,4348278,10,14896690,4,4,3,1,1.0
241842,4348279,11,14896693,3,4,25,2,8.333333333333334
241842,4348279,11,14896694,4,4,1,1,0.3333333333333333
241842,4348280,12,14896698,4,4,30,1,10.0
241842,4348281,13,14896701,3,4,5,1,1.6666666666666667
241842,4348282,14,14896705,4,4,1,1,0.3333333333333333
241842,4348283,15,14896707,2,4,35,2,11.666666666666666
241842,4348283,15,14896708,3,4,3,1,1.0
241842,4348284,16,14896713,5,4,10,1,3.3333333333333335
241842,4348285,17,14896717,4,4,1,1,0.3333333333333333
241842,4348286,18,14896720,3,4,18,2,6.0
241842,4348286,18,14896721,4,4,1,1,0.3333333333333333
239606,4308021,1,14750179,3,4,15,2,5.0
239606,4308021,1,14750180,4,4,1,1,0.3333333333333333
239606,4308022,2,14750183,3,4,25,2,8.333333333333334
239606,4308022,2,14750184,4,4,3,1,1.0
239606,4308023,3,14750187,3,4,7,1,2.3333333333333335
239606,4308024,4,14750191,4,4,11,2,3.6666666666666665
239606,4308024,4,14750192,5,4,1,1,0.3333333333333333
239606,4308025,5,14750194,2,4,23,2,7.666666666666667
239606,4308025,5,14750195,3,4,1,1,0.3333333333333333
239606,4308026,6,14750199,4,4,25,2,8.333333333333334
239606,4308026,6,14750200,5,4,2,1,0.6666666666666666
239606,4308027,7,14750204,4,4,3,1,1.0
239606,4308028,8,14750207,3,4,4,1,1.3333333333333333
239606,4308029,9,14750211,4,4,11,2,3.6666666666666665
239606,4308029,9,14750212,5,4,2,1,0.6666666666666666
239606,4308030,10,14750215,3,4,28,2,9.333333333333334
239606,4308030,10,14750216,4,4,1,1,0.3333333333333333
239606,4308031,11,14750220,4,4,3,1,1.0
239606,4308032,12,14750222,2,4,25,2,8.333333333333334
239606,4308032,12,14750223,3,4,3,1,1.0
239606,4308033,13,14750226,3,4,6,2,2.0
239606,4308033,13,14750227,4,4,1,1,0.3333333333333333
239606,4308034,14,14750230,3,4,60,2,20.0
239606,4308034,14,14750231,4,4,1,1,0.3333333333333333
239606,4308035,15,14750234,3,4,28,2,9.333333333333334
239606,4308035,15,14750235,4,4,1,1,0.3333333333333333
239606,4308036,16,14750237,2,4,16,2,5.333333333333333
239606,4308036,16,14750238,3,4,1,1,0.3333333333333333
239606,4308037,17,14750241,3,4,47,3,15.666666666666666
239606,4308037,17,14750242,4,4,5,2,1.6666666666666667
239606,4308037,17,14750243,5,4,1,1,0.3333333333333333
239606,4308038,18,14750246,3,4,17,1,5.666666666666667
239735,4310343,1,14759067,4,4,16,2,5.333333333333333
239735,4310343,1,14759068,5,4,1,1,0.3333333333333333
239735,4310344,2,14759072,4,4,10,1,3.3333333333333335
239735,4310345,3,14759074,2,4,25,2,8.333333333333334
239735,4310345,3,14759075,3,4,2,1,0.6666666666666666
239735,4310346,4,14759078,3,4,11,2,3.6666666666666665
239735,4310346,4,14759079,4,4,2,1,0.6666666666666666
239735,4310347,5,14759082,3,4,53,3,17.666666666666668
239735,4310347,5,14759083,4,4,4,2,1.3333333333333333
239735,4310347,5,14759084,5,4,1,1,0.3333333333333333
239735,4310348,6,14759087,3,4,9,2,3.0
239735,4310348,6,14759088,4,4,1,1,0.3333333333333333
239735,4310349,7,14759091,3,4,24,2,8.0
239735,4310349,7,14759092,4,4,3,1,1.0
239735,4310350,8,14759096,4,4,28,2,9.333333333333334
239735,4310350,8,14759097,5,4,1,1,0.3333333333333333
239735,4310351,9,14759100,3,4,12,1,4.0
239735,4310352,10,14759105,5,4,20,2,6.666666666666667
239735,4310352,10,14759106,6,4,1,1,0.3333333333333333
239735,4310353,11,14759109,3,4,45,2,15.0
239735,4310353,11,14759110,4,4,4,1,1.3333333333333333
239735,4310354,12,14759112,2,4,15,2,5.0
239735,4310354,12,14759113,3,4,1,1,0.3333333333333333
239735,4310355,13,14759116,3,4,65,3,21.666666666666668
239735,4310355,13,14759117,4,4,14,2,4.666666666666667
239735,4310355,13,14759118,5,4,1,1,0.3333333333333333
239735,4310356,14,14759122,4,4,4,2,1.3333333333333333
239735,4310356,14,14759123,5,4,1,1,0.3333333333333333
239735,4310357,15,14759125,2,4,8,2,2.6666666666666665
239735,4310357,15,14759126,3,4,1,1,0.3333333333333333
239735,4310358,16,14759130,4,4,3,1,1.0
239735,4310359,17,14759133,3,4,15,2,5.0
239735,4310359,17,14759134,4,4,1,1,0.3333333333333333
239735,4310360,18,14759137,3,4,4,1,1.3333333333333333
240137,4317579,1,14786537,3,4,35,2,11.666666666666666
240137,4317579,1,14786538,4,4,1,1,0.3333333333333333
240137,4317580,2,14786541,3,4,1,1,0.3333333333333333
240137,4317581,3,14786545,4,4,1,1,0.3333333333333333
240137,4317582,4,14786549,4,4,33,2,11.0
240137,4317582,4,14786550,5,4,1,1,0.3333333333333333
240137,4317583,5,14786552,2,4,17,2,5.666666666666667
240137,4317583,5,14786553,3,4,1,1,0.3333333333333333
240137,4317584,6,14786557,4,4,22,2,7.333333333333333
240137,4317584,6,14786558,5,4,2,1,0.6666666666666666
240137,4317585,7,14786562,4,4,3,1,1.0
240137,4317586,8,14786565,3,4,16,2,5.333333333333333
240137,4317586,8,14786566,4,4,1,1,0.3333333333333333
240137,4317587,9,14786570,4,4,4,1,1.3333333333333333
240137,4317588,10,14786573,3,4,27,2,9.0
240137,4317588,10,14786574,4,4,2,1,0.6666666666666666
240137,4317589,11,14786579,5,4,17,1,5.666666666666667
240137,4317590,12,14786582,3,4,12,2,4.0
240137,4317590,12,14786583,4,4,2,1,0.6666666666666666
240137,4317591,13,14786587,4,4,4,2,1.3333333333333333
240137,4317591,13,14786588,5,4,1,1,0.3333333333333333
240137,4317592,14,14786593,6,4,1,1,0.3333333333333333
240137,4317593,15,14786597,3,4,16,2,5.333333333333333
240137,4317593,15,14786598,4,4,1,1,0.3333333333333333
240137,4317594,16,14786600,2,4,60,3,20.0
240137,4317594,16,14786601,3,4,20,2,6.666666666666667
240137,4317594,16,14786602,4,4,1,1,0.3333333333333333
240137,4317595,17,14786606,4,4,20,2,6.666666666666667
240137,4317595,17,14786607,5,4,1,1,0.3333333333333333
240137,4317596,18,14786610,3,4,4,1,1.3333333333333333
240172,4318209,1,14788859,4,4,24,2,8.0
240172,4318209,1,14788860,5,4,3,1,1.0
240172,4318210,2,14788863,3,4,10,2,3.3333333333333335
240172,4318210,2,14788864,4,4,3,1,1.0
240172,4318211,3,14788867,3,4,4,1,1.3333333333333333
240172,4318212,4,14788871,4,4,3,1,1.0
240172,4318213,5,14788875,4,4,30,2,10.0
240172,4318213,5,14788876,5,4,3,1,1.0
240172,4318215,7,14788883,3,4,6,2,2.0
240172,4318215,7,14788884,4,4,1,1,0.3333333333333333
240172,4318216,8,14788888,4,4,4,1,1.3333333333333333
240172,4318217,9,14788890,2,4,27,2,9.0
240172,4318217,9,14788891,3,4,3,1,1.0
240172,4318218,10,14788894,3,4,35,3,11.666666666666666
240172,4318218,10,14788895,4,4,7,2,2.3333333333333335
240172,4318218,10,14788896,5,4,1,1,0.3333333333333333
240172,4318219,11,14788900,4,4,6,2,2.0
240172,4318219,11,14788901,5,4,1,1,0.3333333333333333
240172,4318220,12,14788904,3,4,12,2,4.0
240172,4318220,12,14788905,4,4,2,1,0.6666666666666666
240172,4318221,13,14788909,4,4,9,2,3.0
240172,4318221,13,14788910,5,4,1,1,0.3333333333333333
240172,4318222,14,14788914,4,4,18,2,6.0
240172,4318222,14,14788915,5,4,5,1,1.6666666666666667
240172,4318224,16,14788921,3,4,35,2,11.666666666666666
240172,4318224,16,14788922,4,4,5,1,1.6666666666666667
240172,4318225,17,14788925,3,4,4,1,1.3333333333333333
240172,4318226,18,14788928,3,4,27,1,9.0
240759,4328775,1,14827117,3,4,36,2,12.0
240759,4328775,1,14827118,4,4,1,1,0.3333333333333333
240759,4328776,2,14827122,4,4,18,2,6.0
240759,4328776,2,14827123,5,4,1,1,0.3333333333333333
240759,4328777,3,14827126,3,4,5,2,1.6666666666666667
240759,4328777,3,14827127,4,4,2,1,0.6666666666666666
240759,4328778,4,14827131,4,4,3,1,1.0
240759,4328779,5,14827135,4,4,23,2,7.666666666666667
240759,4328779,5,14827136,5,4,4,1,1.3333333333333333
240759,4328780,6,14827140,4,4,15,2,5.0
240759,4328780,6,14827141,5,4,1,1,0.3333333333333333
240759,4328781,7,14827144,3,4,27,2,9.0
240759,4328781,7,14827145,4,4,1,1,0.3333333333333333
240759,4328782,8,14827148,3,4,23,2,7.666666666666667
240759,4328782,8,14827149,4,4,3,1,1.0
240759,4328783,9,14827152,3,4,15,2,5.0
240759,4328783,9,14827153,4,4,1,1,0.3333333333333333
240759,4328784,10,14827156,3,4,9,2,3.0
240759,4328784,10,14827157,4,4,1,1,0.3333333333333333
240759,4328785,11,14827161,4,4,8,1,2.6666666666666665
240759,4328786,12,14827164,3,4,15,2,5.0
240759,4328786,12,14827165,4,4,1,1,0.3333333333333333
240759,4328787,13,14827168,3,4,12,2,4.0
240759,4328787,13,14827169,4,4,1,1,0.3333333333333333
240759,4328788,14,14827173,4,4,17,2,5.666666666666667
240759,4328788,14,14827174,5,4,1,1,0.3333333333333333
240759,4328789,15,14827178,4,4,6,1,2.0
240759,4328790,16,14827181,3,4,18,2,6.0
240759,4328790,16,14827182,4,4,3,1,1.0
240759,4328791,17,14827184,2,4,27,3,9.0
240759,4328791,17,14827185,3,4,3,2,1.0
240759,4328791,17,14827186,4,4,1,1,0.3333333333333333
240759,4328792,18,14827189,3,4,13,2,4.333333333333333
240759,4328792,18,14827190,4,4,1,1,0.3333333333333333
241014,4333365,1,14843845,5,4,21,2,7.0
241014,4333365,1,14843846,6,4,1,1,0.3333333333333333
241014,4333366,2,14843851,5,4,6,1,2.0
241014,4333367,3,14843853,2,4,18,1,6.0
241014,4333368,4,14843857,4,4,3,1,1.0
241014,4333369,5,14843861,4,4,13,2,4.333333333333333
241014,4333369,5,14843862,5,4,1,1,0.3333333333333333
241014,4333370,6,14843865,3,4,15,2,5.0
241014,4333370,6,14843866,4,4,1,1,0.3333333333333333
241014,4333371,7,14843870,4,4,4,1,1.3333333333333333
241014,4333372,8,14843874,4,4,28,2,9.333333333333334
241014,4333372,8,14843875,5,4,2,1,0.6666666666666666
241014,4333373,9,14843877,2,4,19,2,6.333333333333333
241014,4333373,9,14843878,3,4,1,1,0.3333333333333333
241014,4333374,10,14843881,3,4,27,3,9.0
241014,4333374,10,14843882,4,4,6,2,2.0
241014,4333374,10,14843883,5,4,1,1,0.3333333333333333
241014,4333375,11,14843887,4,4,8,2,2.6666666666666665
241014,4333375,11,14843888,5,4,2,1,0.6666666666666666
241014,4333376,12,14843891,3,4,21,2,7.0
241014,4333376,12,14843892,4,4,3,1,1.0
241014,4333377,13,14843895,3,4,12,2,4.0
241014,4333377,13,14843896,4,4,1,1,0.3333333333333333
241014,4333379,15,14843904,4,4,18,2,6.0
241014,4333379,15,14843905,5,4,2,1,0.6666666666666666
241014,4333380,16,14843908,3,4,12,2,4.0
241014,4333380,16,14843909,4,4,1,1,0.3333333333333333
241014,4333381,17,14843911,2,4,33,2,11.0
241014,4333381,17,14843912,3,4,1,1,0.3333333333333333
